Nombre,Subestacion_HV,Nodo_HV,Subestacion_LV,Nodo_LV,S_nom[MVA],HV[kV],LV[kV],R[pu],X[pu],vkr[%],vk[%],Perdidas[kW],I0[%],vk0[%],vkr0[%],mag0[%],mag0_rx,si0_hv[%],shift[deg],Maxima_carga[%],Lado_tap,Pos_tap,N_tap,Max_tap,Min_tap,Aum_tap_v,Aum_tap_deg,Fuera_servicio
trf_8156_8157_1,BREMOND_230 kV/BREMOND 1/BREMOND_230 kV/BREMO_1/230.000000,BREMOND 1,BREMOND_115 kV/BREMOND 2/BREMOND_115 kV/BREMO_1/115.000000,BREMOND 2,240.000000,230.000000,115.000000,0.003120,0.160272,0.312000,16.030239,748.799988,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8158_8159_1,BRYAN 1_500 kV/BRYAN 1 0/BRYAN 1_500 kV/BRYAN_1/500.000000,BRYAN 1 0,BRYAN 1_230 kV/BRYAN 1 1/BRYAN 1_230 kV/BRYAN_1/230.000000,BRYAN 1 1,1204.000000,500.000000,230.000000,0.001565,0.164226,0.156520,16.423309,1884.500977,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8159_8160_1,BRYAN 1_230 kV/BRYAN 1 1/BRYAN 1_230 kV/BRYAN_1/230.000000,BRYAN 1 1,BRYAN 1_115 kV/BRYAN 1 2/BRYAN 1_115 kV/BRYAN_1/115.000000,BRYAN 1 2,377.000000,230.000000,115.000000,0.003016,0.188802,0.301600,18.882570,1137.031982,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8159_8160_2,BRYAN 1_230 kV/BRYAN 1 1/BRYAN 1_230 kV/BRYAN_1/230.000000,BRYAN 1 1,BRYAN 1_115 kV/BRYAN 1 2/BRYAN 1_115 kV/BRYAN_1/115.000000,BRYAN 1 2,377.000000,230.000000,115.000000,0.003016,0.188802,0.301600,18.882570,1137.031982,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8094_8095_1,COLLEGE STATION 1_230 kV/COLLEGE STATION 1 0/COLLEGE STATION 1_230 kV/COLLE_1/230.000000,COLLEGE STATION 1 0,COLLEGE STATION 1_115 kV/COLLEGE STATION 1 1/COLLEGE STATION 1_115 kV/COLLE_1/115.000000,COLLEGE STATION 1 1,317.000000,230.000000,115.000000,0.001300,0.095639,0.129970,9.564773,412.004913,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8139_8140_1,COLLEGE STATION 2_230 kV/COLLEGE STATION 2 0/COLLEGE STATION 2_230 kV/COLLE_1/230.000000,COLLEGE STATION 2 0,COLLEGE STATION 2_115 kV/COLLEGE STATION 2 1/COLLEGE STATION 2_115 kV/COLLE_1/115.000000,COLLEGE STATION 2 1,365.000000,230.000000,115.000000,0.001351,0.091871,0.135050,9.188043,492.932495,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8097_8098_1,CUSHING 1_230 kV/CUSHING 1 0/CUSHING 1_230 kV/CUSHI_1/230.000000,CUSHING 1 0,CUSHING 1_115 kV/CUSHING 1 1/CUSHING 1_115 kV/CUSHI_1/115.000000,CUSHING 1 1,117.000000,230.000000,115.000000,0.004364,0.117597,0.436410,11.767770,510.599701,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8097_8099_1,CUSHING 1_230 kV/CUSHING 1 0/CUSHING 1_230 kV/CUSHI_1/230.000000,CUSHING 1 0,CUSHING 1_13.8 kV/CUSHING 1 2/CUSHING 1_13.8 kV/CUSHI_1/13.800000,CUSHING 1 2,184.000000,230.000000,13.800000,0.005575,0.178480,0.557520,17.856710,1025.837036,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8044_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_230 kV/FAIRFIELD 1 1/FAIRFIELD 1_230 kV/FAIRF_1/230.000000,FAIRFIELD 1 1,1072.000000,500.000000,230.000000,0.000965,0.094443,0.096480,9.444812,1034.265991,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8046_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_18 kV/FAIRFIELD 1 3/FAIRFIELD 1_18 kV/FAIRF_1/18.000000,FAIRFIELD 1 3,606.000000,500.000000,18.000000,0.000788,0.082174,0.078780,8.217737,477.406799,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8047_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_18 kV/FAIRFIELD 1 4/FAIRFIELD 1_18 kV/FAIRF_4/18.000000,FAIRFIELD 1 4,613.000000,500.000000,18.000000,0.001287,0.070863,0.128730,7.087450,789.114929,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8048_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_18 kV/FAIRFIELD 1 5/FAIRFIELD 1_18 kV/FAIRF_2/18.000000,FAIRFIELD 1 5,598.000000,500.000000,18.000000,0.003289,0.160922,0.328900,16.095539,1966.822021,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8049_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_18 kV/FAIRFIELD 1 6/FAIRFIELD 1_18 kV/FAIRF_3/18.000000,FAIRFIELD 1 6,608.000000,500.000000,18.000000,0.001034,0.054902,0.103360,5.491213,628.428772,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8050_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_18 kV/FAIRFIELD 1 7/FAIRFIELD 1_18 kV/FAIRF_5/18.000000,FAIRFIELD 1 7,618.000000,500.000000,18.000000,0.001978,0.112476,0.197760,11.249340,1222.156982,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8043_8051_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,FAIRFIELD 1_18 kV/FAIRFIELD 1 8/FAIRFIELD 1_18 kV/FAIRF_6/18.000000,FAIRFIELD 1 8,608.000000,500.000000,18.000000,0.000790,0.050525,0.079040,5.053099,480.563202,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8044_8045_1,FAIRFIELD 1_230 kV/FAIRFIELD 1 1/FAIRFIELD 1_230 kV/FAIRF_1/230.000000,FAIRFIELD 1 1,FAIRFIELD 1_115 kV/FAIRFIELD 1 2/FAIRFIELD 1_115 kV/FAIRF_1/115.000000,FAIRFIELD 1 2,388.000000,230.000000,115.000000,0.001630,0.093198,0.162960,9.321185,632.284790,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8057_8058_1,FAIRFIELD 2_500 kV/FAIRFIELD 2 0/FAIRFIELD 2_500 kV/FAIRF_1/500.000000,FAIRFIELD 2 0,FAIRFIELD 2_230 kV/FAIRFIELD 2 1/FAIRFIELD 2_230 kV/FAIRF_1/230.000000,FAIRFIELD 2 1,491.000000,500.000000,230.000000,0.000933,0.101342,0.093290,10.134670,458.053894,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8057_8060_1,FAIRFIELD 2_500 kV/FAIRFIELD 2 0/FAIRFIELD 2_500 kV/FAIRF_1/500.000000,FAIRFIELD 2 0,FAIRFIELD 2_13.8 kV/FAIRFIELD 2 3/FAIRFIELD 2_13.8 kV/FAIRF_1/13.800000,FAIRFIELD 2 3,1157.000000,500.000000,13.800000,0.001504,0.113039,0.150410,11.304890,1740.244019,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8057_8061_1,FAIRFIELD 2_500 kV/FAIRFIELD 2 0/FAIRFIELD 2_500 kV/FAIRF_1/500.000000,FAIRFIELD 2 0,FAIRFIELD 2_13.8 kV/FAIRFIELD 2 4/FAIRFIELD 2_13.8 kV/FAIRF_2/13.800000,FAIRFIELD 2 4,1152.000000,500.000000,13.800000,0.002189,0.135821,0.218880,13.583840,2521.498047,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8058_8059_1,FAIRFIELD 2_230 kV/FAIRFIELD 2 1/FAIRFIELD 2_230 kV/FAIRF_1/230.000000,FAIRFIELD 2 1,FAIRFIELD 2_115 kV/FAIRFIELD 2 2/FAIRFIELD 2_115 kV/FAIRF_1/115.000000,FAIRFIELD 2 2,143.800003,230.000000,115.000000,0.002747,0.093916,0.274658,9.395594,394.958191,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8082_8083_1,FRANKLIN_500 kV/FRANKLIN 0/FRANKLIN_500 kV/FRANK_1/500.000000,FRANKLIN 0,FRANKLIN_230 kV/FRANKLIN 1/FRANKLIN_230 kV/FRANK_1/230.000000,FRANKLIN 1,1134.000000,500.000000,230.000000,0.003515,0.178492,0.351540,17.852619,3986.464111,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8082_8087_1,FRANKLIN_500 kV/FRANKLIN 0/FRANKLIN_500 kV/FRANK_1/500.000000,FRANKLIN 0,FRANKLIN_18 kV/FRANKLIN 5/FRANKLIN_18 kV/FRANK_2/18.000000,FRANKLIN 5,1315.000000,500.000000,18.000000,0.001052,0.116772,0.105200,11.677670,1383.380005,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8082_8088_1,FRANKLIN_500 kV/FRANKLIN 0/FRANKLIN_500 kV/FRANK_1/500.000000,FRANKLIN 0,FRANKLIN_18 kV/FRANKLIN 6/FRANKLIN_18 kV/FRANK_1/18.000000,FRANKLIN 6,1307.000000,500.000000,18.000000,0.001046,0.077244,0.104560,7.725077,1366.598999,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8083_8084_1,FRANKLIN_230 kV/FRANKLIN 1/FRANKLIN_230 kV/FRANK_1/230.000000,FRANKLIN 1,FRANKLIN_161 kV/FRANKLIN 2/FRANKLIN_161 kV/FRANK_1/161.000000,FRANKLIN 2,184.800003,230.000000,161.000000,0.004361,0.116516,0.436128,11.659800,805.964600,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8085_8084_1,FRANKLIN_161 kV/FRANKLIN 3/FRANKLIN_161 kV/FRANK_1/161.000000,FRANKLIN 3,FRANKLIN_161 kV/FRANKLIN 2/FRANKLIN_161 kV/FRANK_1/161.000000,FRANKLIN 2,231.000000,161.000000,161.000000,0.002125,0.057704,0.212520,5.774292,490.921204,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,0.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8085_8086_1,FRANKLIN_161 kV/FRANKLIN 3/FRANKLIN_161 kV/FRANK_1/161.000000,FRANKLIN 3,FRANKLIN_115 kV/FRANKLIN 4/FRANKLIN_115 kV/FRANK_1/115.000000,FRANKLIN 4,205.000000,161.000000,115.000000,0.003772,0.136489,0.377200,13.654110,773.260071,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8112_8113_1,JACKSONVILLE 1_500 kV/JACKSONVILLE 1 0/JACKSONVILLE 1_500 kV/JACKS_1/500.000000,JACKSONVILLE 1 0,JACKSONVILLE 1_230 kV/JACKSONVILLE 1 1/JACKSONVILLE 1_230 kV/JACKS_1/230.000000,JACKSONVILLE 1 1,1290.000000,500.000000,230.000000,0.001161,0.062049,0.116100,6.205986,1497.689941,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8112_8115_1,JACKSONVILLE 1_500 kV/JACKSONVILLE 1 0/JACKSONVILLE 1_500 kV/JACKS_1/500.000000,JACKSONVILLE 1 0,JACKSONVILLE 1_13.8 kV/JACKSONVILLE 1 3/JACKSONVILLE 1_13.8 kV/JACKS_2/13.800000,JACKSONVILLE 1 3,273.000000,500.000000,13.800000,0.001938,0.123232,0.193830,12.324740,529.155884,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8112_8116_1,JACKSONVILLE 1_500 kV/JACKSONVILLE 1 0/JACKSONVILLE 1_500 kV/JACKS_1/500.000000,JACKSONVILLE 1 0,JACKSONVILLE 1_13.8 kV/JACKSONVILLE 1 4/JACKSONVILLE 1_13.8 kV/JACKS_3/13.800000,JACKSONVILLE 1 4,1026.000000,500.000000,13.800000,0.002462,0.133175,0.246240,13.319760,2526.422119,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8112_8117_1,JACKSONVILLE 1_500 kV/JACKSONVILLE 1 0/JACKSONVILLE 1_500 kV/JACKS_1/500.000000,JACKSONVILLE 1 0,JACKSONVILLE 1_13.8 kV/JACKSONVILLE 1 5/JACKSONVILLE 1_13.8 kV/JACKS_1/13.800000,JACKSONVILLE 1 5,1034.000000,500.000000,13.800000,0.002585,0.115601,0.258500,11.563010,2672.889893,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8113_8114_1,JACKSONVILLE 1_230 kV/JACKSONVILLE 1 1/JACKSONVILLE 1_230 kV/JACKS_1/230.000000,JACKSONVILLE 1 1,JACKSONVILLE 1_115 kV/JACKSONVILLE 1 2/JACKSONVILLE 1_115 kV/JACKS_1/115.000000,JACKSONVILLE 1 2,190.000000,230.000000,115.000000,0.001463,0.059945,0.146300,5.996285,277.970001,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8067_8068_1,JEWETT 1_500 kV/JEWETT 1 0/JEWETT 1_500 kV/JEWET_1/500.000000,JEWETT 1 0,JEWETT 1_230 kV/JEWETT 1 1/JEWETT 1_230 kV/JEWET_1/230.000000,JEWETT 1 1,285.000000,500.000000,230.000000,0.000998,0.097869,0.099750,9.787409,284.287506,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8067_8070_1,JEWETT 1_500 kV/JEWETT 1 0/JEWETT 1_500 kV/JEWET_1/500.000000,JEWETT 1 0,JEWETT 1_13.8 kV/JEWETT 1 3/JEWETT 1_13.8 kV/JEWET_2/13.800000,JEWETT 1 3,1325.000000,500.000000,13.800000,0.002120,0.192390,0.212000,19.240170,2809.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8067_8071_1,JEWETT 1_500 kV/JEWETT 1 0/JEWETT 1_500 kV/JEWET_1/500.000000,JEWETT 1 0,JEWETT 1_13.8 kV/JEWETT 1 4/JEWETT 1_13.8 kV/JEWET_1/13.800000,JEWETT 1 4,1314.000000,500.000000,13.800000,0.001840,0.137839,0.183960,13.785090,2417.233887,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8068_8069_1,JEWETT 1_230 kV/JEWETT 1 1/JEWETT 1_230 kV/JEWET_1/230.000000,JEWETT 1 1,JEWETT 1_115 kV/JEWETT 1 2/JEWETT 1_115 kV/JEWET_1/115.000000,JEWETT 1 2,143.000000,230.000000,115.000000,0.001058,0.077320,0.105820,7.732734,151.322601,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8023_8024_1,LUFKIN 1_115 kV/LUFKIN 1 0/LUFKIN 1_115 kV/LUFKI_1/115.000000,LUFKIN 1 0,LUFKIN 1_13.8 kV/LUFKIN 1 1/LUFKIN 1_13.8 kV/LUFKI_1/13.800000,LUFKIN 1 1,47.000000,115.000000,13.800000,0.005193,0.088355,0.519350,8.850780,244.094498,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8004_8005_1,LUFKIN 3_230 kV/LUFKIN 3 0/LUFKIN 3_230 kV/LUFKI_1/230.000000,LUFKIN 3 0,LUFKIN 3_115 kV/LUFKIN 3 1/LUFKIN 3_115 kV/LUFKI_1/115.000000,LUFKIN 3 1,459.000000,230.000000,115.000000,0.001331,0.057100,0.133110,5.711511,610.974915,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8004_8005_2,LUFKIN 3_230 kV/LUFKIN 3 0/LUFKIN 3_230 kV/LUFKI_1/230.000000,LUFKIN 3 0,LUFKIN 3_115 kV/LUFKIN 3 1/LUFKIN 3_115 kV/LUFKI_1/115.000000,LUFKIN 3 1,459.000000,230.000000,115.000000,0.001331,0.057100,0.133110,5.711511,610.974915,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8126_8127_1,MOUNT PLEASANT 1_500 kV/MOUNT PLEASANT 1 0/MOUNT PLEASANT 1_500 kV/MOUNT_1/500.000000,MOUNT PLEASANT 1 0,MOUNT PLEASANT 1_230 kV/MOUNT PLEASANT 1 1/MOUNT PLEASANT 1_230 kV/MOUNT_1/230.000000,MOUNT PLEASANT 1 1,1175.000000,500.000000,230.000000,0.001293,0.093647,0.129250,9.365642,1518.687988,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8126_8127_2,MOUNT PLEASANT 1_500 kV/MOUNT PLEASANT 1 0/MOUNT PLEASANT 1_500 kV/MOUNT_1/500.000000,MOUNT PLEASANT 1 0,MOUNT PLEASANT 1_230 kV/MOUNT PLEASANT 1 1/MOUNT PLEASANT 1_230 kV/MOUNT_1/230.000000,MOUNT PLEASANT 1 1,1175.000000,500.000000,230.000000,0.001293,0.093647,0.129250,9.365642,1518.687988,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8126_8129_1,MOUNT PLEASANT 1_500 kV/MOUNT PLEASANT 1 0/MOUNT PLEASANT 1_500 kV/MOUNT_1/500.000000,MOUNT PLEASANT 1 0,MOUNT PLEASANT 1_18 kV/MOUNT PLEASANT 1 3/MOUNT PLEASANT 1_18 kV/MOUNT_1/18.000000,MOUNT PLEASANT 1 3,1190.000000,500.000000,18.000000,0.000952,0.057953,0.095200,5.796082,1132.880005,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8126_8130_1,MOUNT PLEASANT 1_500 kV/MOUNT PLEASANT 1 0/MOUNT PLEASANT 1_500 kV/MOUNT_1/500.000000,MOUNT PLEASANT 1 0,MOUNT PLEASANT 1_18 kV/MOUNT PLEASANT 1 4/MOUNT PLEASANT 1_18 kV/MOUNT_2/18.000000,MOUNT PLEASANT 1 4,1192.000000,500.000000,18.000000,0.003099,0.144828,0.309920,14.486120,3694.247070,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8126_8131_1,MOUNT PLEASANT 1_500 kV/MOUNT PLEASANT 1 0/MOUNT PLEASANT 1_500 kV/MOUNT_1/500.000000,MOUNT PLEASANT 1 0,MOUNT PLEASANT 1_18 kV/MOUNT PLEASANT 1 5/MOUNT PLEASANT 1_18 kV/MOUNT_3/18.000000,MOUNT PLEASANT 1 5,1173.000000,500.000000,18.000000,0.001173,0.072843,0.117300,7.285274,1375.928955,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8127_8128_1,MOUNT PLEASANT 1_230 kV/MOUNT PLEASANT 1 1/MOUNT PLEASANT 1_230 kV/MOUNT_1/230.000000,MOUNT PLEASANT 1 1,MOUNT PLEASANT 1_115 kV/MOUNT PLEASANT 1 2/MOUNT PLEASANT 1_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 1 2,286.000000,230.000000,115.000000,0.001144,0.062291,0.114400,6.230130,327.183990,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8105_8106_1,MOUNT PLEASANT 2_230 kV/MOUNT PLEASANT 2 0/MOUNT PLEASANT 2_230 kV/MOUNT_1/230.000000,MOUNT PLEASANT 2 0,MOUNT PLEASANT 2_115 kV/MOUNT PLEASANT 2 1/MOUNT PLEASANT 2_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 2 1,190.000000,230.000000,115.000000,0.001862,0.111511,0.186200,11.152650,353.779999,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8074_8075_1,MT. ENTERPRISE_500 kV/MT. ENTERPRISE 0/MT. ENTERPRISE_500 kV/MT. E_1/500.000000,MT. ENTERPRISE 0,MT. ENTERPRISE_230 kV/MT. ENTERPRISE 1/MT. ENTERPRISE_230 kV/MT. E_1/230.000000,MT. ENTERPRISE 1,550.000000,500.000000,230.000000,0.001540,0.163955,0.154000,16.396219,846.999878,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8074_8075_2,MT. ENTERPRISE_500 kV/MT. ENTERPRISE 0/MT. ENTERPRISE_500 kV/MT. E_1/500.000000,MT. ENTERPRISE 0,MT. ENTERPRISE_230 kV/MT. ENTERPRISE 1/MT. ENTERPRISE_230 kV/MT. E_1/230.000000,MT. ENTERPRISE 1,550.000000,500.000000,230.000000,0.001540,0.163955,0.154000,16.396219,846.999878,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8074_8077_1,MT. ENTERPRISE_500 kV/MT. ENTERPRISE 0/MT. ENTERPRISE_500 kV/MT. E_1/500.000000,MT. ENTERPRISE 0,MT. ENTERPRISE_13.8 kV/MT. ENTERPRISE 3/MT. ENTERPRISE_13.8 kV/MT. E_1/13.800000,MT. ENTERPRISE 3,806.000000,500.000000,13.800000,0.001290,0.150238,0.128960,15.024390,1039.417969,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8074_8078_1,MT. ENTERPRISE_500 kV/MT. ENTERPRISE 0/MT. ENTERPRISE_500 kV/MT. E_1/500.000000,MT. ENTERPRISE 0,MT. ENTERPRISE_13.8 kV/MT. ENTERPRISE 4/MT. ENTERPRISE_13.8 kV/MT. E_2/13.800000,MT. ENTERPRISE 4,818.000000,500.000000,13.800000,0.002372,0.160655,0.237220,16.067270,1940.459961,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_8074_8079_1,MT. ENTERPRISE_500 kV/MT. ENTERPRISE 0/MT. ENTERPRISE_500 kV/MT. E_1/500.000000,MT. ENTERPRISE 0,MT. ENTERPRISE_13.8 kV/MT. ENTERPRISE 5/MT. ENTERPRISE_13.8 kV/MT. E_3/13.800000,MT. ENTERPRISE 5,818.000000,500.000000,13.800000,0.001636,0.125154,0.163600,12.516470,1338.248047,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
