Nombre,Subestacion,Nodo,S[MVA],PF[cos],P[MW],Q[MW]
lod_5146_1,ROWLETT 2_161 kV/ROWLETT 2 0/ROWLETT 2_161 kV/ROWLE_1/161.000000,ROWLETT 2 0,94.325310,0.962128,90.752998,25.712999
lod_5043_1,ROYSE CITY_161 kV/ROYSE CITY 0/ROYSE CITY_161 kV/ROYSE_1/161.000000,ROYSE CITY 0,70.780693,0.962127,68.099998,19.295000
lod_5152_1,SACHSE_161 kV/SACHSE 0/SACHSE_161 kV/SACHS_1/161.000000,SACHSE 0,63.384636,0.962126,60.984001,17.278999
lod_5235_1,SALADO_161 kV/SALADO 0/SALADO_161 kV/SALAD_1/161.000000,SALADO 0,21.171711,0.962133,20.370001,5.771000
lod_5220_1,SANGER_161 kV/SANGER 0/SANGER_161 kV/SANGE_1/161.000000,SANGER 0,42.078724,0.962125,40.485001,11.471000
lod_5435_1,SANTO_161 kV/SANTO 0/SANTO_161 kV/SANTO_1/161.000000,SANTO 0,4.673980,0.962135,4.497000,1.274000
lod_5219_1,SCURRY_161 kV/SCURRY 0/SCURRY_161 kV/SCURR_1/161.000000,SCURRY 0,13.872489,0.962120,13.347000,3.782000
lod_5371_1,SEAGOVILLE_161 kV/SEAGOVILLE 0/SEAGOVILLE_161 kV/SEAGO_1/161.000000,SEAGOVILLE 0,71.712967,0.962127,68.997002,19.549000
lod_5339_1,SOUTHLAKE_161 kV/SOUTHLAKE 0/SOUTHLAKE_161 kV/SOUTH_1/161.000000,SOUTHLAKE 0,83.156502,0.962126,80.007004,22.669001
lod_5030_1,SPRINGTOWN_161 kV/SPRINGTOWN 0/SPRINGTOWN_161 kV/SPRIN_1/161.000000,SPRINGTOWN 0,82.738655,0.962126,79.605003,22.555000
lod_5046_1,STEPHENVILLE_161 kV/STEPHENVILLE 1/STEPHENVILLE_161 kV/STEPH_1/161.000000,STEPHENVILLE 1,80.141296,0.962126,77.106003,21.847000
lod_5155_1,STRAWN_161 kV/STRAWN 0/STRAWN_161 kV/STRAW_1/161.000000,STRAWN 0,3.850912,0.962110,3.705000,1.050000
lod_5308_1,SUNNYVALE_161 kV/SUNNYVALE 0/SUNNYVALE_161 kV/SUNNY_1/161.000000,SUNNYVALE 0,15.958315,0.962132,15.354000,4.350000
lod_5280_1,TEMPLE 1_161 kV/TEMPLE 1 1/TEMPLE 1_161 kV/TEMPL_1/161.000000,TEMPLE 1 1,0.000000,0.000000,0.000000,0.000000
lod_5280_2,TEMPLE 1_161 kV/TEMPLE 1 1/TEMPLE 1_161 kV/TEMPL_1/161.000000,TEMPLE 1 1,98.360153,0.962127,94.635002,26.813000
lod_5278_1,TEMPLE 2_161 kV/TEMPLE 2 0/TEMPLE 2_161 kV/TEMPL_1/161.000000,TEMPLE 2 0,52.686287,0.962129,50.691002,14.362000
lod_5461_1,TEMPLE 3_161 kV/TEMPLE 3 0/TEMPLE 3_161 kV/TEMPL_1/161.000000,TEMPLE 3 0,75.669922,0.962126,72.804001,20.628000
lod_5077_1,TERRELL 1_115 kV/TERRELL 1 1/TERRELL 1_115 kV/TERRE_1/115.000000,TERRELL 1 1,19.222973,0.962130,18.495001,5.240000
lod_5227_1,TERRELL 2_161 kV/TERRELL 2 0/TERRELL 2_161 kV/TERRE_1/161.000000,TERRELL 2 0,73.671181,0.962126,70.880997,20.083000
lod_5307_1,THE COLONY_161 kV/THE COLONY 0/THE COLONY_161 kV/THE C_1/161.000000,THE COLONY 0,149.206894,0.962127,143.556000,40.674000
lod_5011_1,THORNTON_161 kV/THORNTON 0/THORNTON_161 kV/THORN_1/161.000000,THORNTON 0,7.944954,0.962120,7.644000,2.166000
lod_5472_1,THROCKMORTON_161 kV/THROCKMORTON 0/THROCKMORTON_161 kV/THROC_1/161.000000,THROCKMORTON 0,4.745819,0.962110,4.566000,1.294000
lod_5133_1,TOLAR_161 kV/TOLAR 0/TOLAR_161 kV/TOLAR_1/161.000000,TOLAR 0,12.637615,0.962128,12.159000,3.445000
lod_5029_1,TROY_161 kV/TROY 0/TROY_161 kV/TROY__1/161.000000,TROY 0,13.276756,0.962133,12.774000,3.619000
lod_5314_1,VALLEY MILLS_161 kV/VALLEY MILLS 0/VALLEY MILLS_161 kV/VALLE_1/161.000000,VALLEY MILLS 0,12.460006,0.962118,11.988000,3.397000
lod_5186_1,VENUS_161 kV/VENUS 0/VENUS_161 kV/VENUS_1/161.000000,VENUS 0,25.964371,0.962126,24.981001,7.078000
lod_5138_1,WACO 1_161 kV/WACO 1 1/WACO 1_161 kV/WACO _1/161.000000,WACO 1 1,109.180069,0.962126,105.044998,29.763000
lod_5389_1,WACO 2_161 kV/WACO 2 1/WACO 2_161 kV/WACO _1/161.000000,WACO 2 1,90.908051,0.962126,87.464996,24.782000
lod_5071_1,WACO 3_161 kV/WACO 3 0/WACO 3_161 kV/WACO _1/161.000000,WACO 3 0,24.966579,0.962126,24.021000,6.806000
lod_5071_2,WACO 3_161 kV/WACO 3 0/WACO 3_161 kV/WACO _1/161.000000,WACO 3 0,52.062664,0.962129,50.091000,14.192000
lod_5079_1,WACO 4_161 kV/WACO 4 0/WACO 4_161 kV/WACO _1/161.000000,WACO 4 0,39.693176,0.962130,38.189999,10.820000
lod_5378_1,WACO 5_161 kV/WACO 5 0/WACO 5_161 kV/WACO _1/161.000000,WACO 5 0,70.737015,0.962127,68.057999,19.283001
lod_5144_1,WACO 6_161 kV/WACO 6 0/WACO 6_161 kV/WACO _1/161.000000,WACO 6 0,76.318542,0.962125,73.428001,20.805000
lod_5209_1,WALNUT SPRINGS_161 kV/WALNUT SPRINGS 0/WALNUT SPRINGS_161 kV/WALNU_1/161.000000,WALNUT SPRINGS 0,3.732234,0.962158,3.591000,1.017000
lod_5439_1,WAXAHACHIE 1_161 kV/WAXAHACHIE 1 0/WAXAHACHIE 1_161 kV/WAXAH_1/161.000000,WAXAHACHIE 1 0,118.381470,0.962127,113.898003,32.271000
lod_5427_1,WAXAHACHIE 2_161 kV/WAXAHACHIE 2 0/WAXAHACHIE 2_161 kV/WAXAH_1/161.000000,WAXAHACHIE 2 0,26.304337,0.962123,25.308001,7.171000
lod_5172_1,WEATHERFORD 1_161 kV/WEATHERFORD 1 0/WEATHERFORD 1_161 kV/WEATH_1/161.000000,WEATHERFORD 1 0,77.160286,0.962127,74.237999,21.034000
lod_5430_1,WEATHERFORD 2_161 kV/WEATHERFORD 2 0/WEATHERFORD 2_161 kV/WEATH_1/161.000000,WEATHERFORD 2 0,62.973103,0.962125,60.588001,17.167000
lod_5432_1,WEATHERFORD 3_161 kV/WEATHERFORD 3 0/WEATHERFORD 3_161 kV/WEATH_1/161.000000,WEATHERFORD 3 0,35.854904,0.962128,34.497002,9.774000
lod_5432_2,WEATHERFORD 3_161 kV/WEATHERFORD 3 0/WEATHERFORD 3_161 kV/WEATH_1/161.000000,WEATHERFORD 3 0,7.817071,0.962125,7.521000,2.131000
lod_5270_1,WEST_161 kV/WEST 0/WEST_161 kV/WEST__1/161.000000,WEST 0,3.164932,0.962106,3.045000,0.863000
lod_5270_2,WEST_161 kV/WEST 0/WEST_161 kV/WEST__1/161.000000,WEST 0,20.124195,0.962125,19.362000,5.486000
lod_5290_1,WHITNEY_161 kV/WHITNEY 0/WHITNEY_161 kV/WHITN_1/161.000000,WHITNEY 0,31.539572,0.962125,30.344999,8.598000
lod_5274_1,WILMER_161 kV/WILMER 0/WILMER_161 kV/WILME_1/161.000000,WILMER 0,12.335282,0.962118,11.868000,3.363000
lod_5288_1,WOLFE CITY_161 kV/WOLFE CITY 0/WOLFE CITY_161 kV/WOLFE_1/161.000000,WOLFE CITY 0,14.146662,0.962135,13.611000,3.856000
lod_5470_1,WOODWAY_161 kV/WOODWAY 0/WOODWAY_161 kV/WOODW_1/161.000000,WOODWAY 0,73.293846,0.962127,70.517998,19.980000
lod_5412_1,WYLIE_161 kV/WYLIE 0/WYLIE_161 kV/WYLIE_1/161.000000,WYLIE 0,150.282578,0.962128,144.591003,40.966999
lod_5226_1,ZEPHYR_161 kV/ZEPHYR 0/ZEPHYR_161 kV/ZEPHY_1/161.000000,ZEPHYR 0,5.705972,0.962150,5.490000,1.555000
lod_6100_1,ADKINS_115 kV/ADKINS 0/ADKINS_115 kV/ADKIN_1/115.000000,ADKINS 0,39.197445,0.962129,37.713001,10.685000
lod_6015_1,ATASCOSA_115 kV/ATASCOSA 0/ATASCOSA_115 kV/ATASC_1/115.000000,ATASCOSA 0,25.739920,0.962124,24.764999,7.017000
lod_6351_1,AUSTIN 1_115 kV/AUSTIN 1 2/AUSTIN 1_115 kV/AUSTI_1/115.000000,AUSTIN 1 2,24.804493,0.962124,23.865000,6.762000
lod_6024_1,AUSTIN 10_115 kV/AUSTIN 10 0/AUSTIN 10_115 kV/AUSTI_1/115.000000,AUSTIN 10 0,88.335693,0.962125,84.989998,24.080999
lod_6306_1,AUSTIN 11_115 kV/AUSTIN 11 0/AUSTIN 11_115 kV/AUSTI_1/115.000000,AUSTIN 11 0,56.325111,0.962129,54.192001,15.354000
lod_6098_1,AUSTIN 12_115 kV/AUSTIN 12 0/AUSTIN 12_115 kV/AUSTI_1/115.000000,AUSTIN 12 0,137.420517,0.962127,132.216003,37.460999
lod_6238_1,AUSTIN 13_115 kV/AUSTIN 13 0/AUSTIN 13_115 kV/AUSTI_1/115.000000,AUSTIN 13 0,140.111542,0.962126,134.804993,38.195000
lod_6345_1,AUSTIN 14_115 kV/AUSTIN 14 0/AUSTIN 14_115 kV/AUSTI_1/115.000000,AUSTIN 14 0,18.399902,0.962125,17.702999,5.016000
lod_6208_1,AUSTIN 15_115 kV/AUSTIN 15 0/AUSTIN 15_115 kV/AUSTI_1/115.000000,AUSTIN 15 0,83.218864,0.962126,80.067001,22.686001
lod_6208_2,AUSTIN 15_115 kV/AUSTIN 15 0/AUSTIN 15_115 kV/AUSTI_1/115.000000,AUSTIN 15 0,63.294117,0.962127,60.896999,17.254000
lod_6175_1,AUSTIN 16_115 kV/AUSTIN 16 0/AUSTIN 16_115 kV/AUSTI_1/115.000000,AUSTIN 16 0,100.402573,0.962127,96.599998,27.370001
lod_6219_1,AUSTIN 17_115 kV/AUSTIN 17 0/AUSTIN 17_115 kV/AUSTI_1/115.000000,AUSTIN 17 0,66.446411,0.962129,63.930000,18.113001
lod_6194_1,AUSTIN 18_115 kV/AUSTIN 18 0/AUSTIN 18_115 kV/AUSTI_1/115.000000,AUSTIN 18 0,46.172768,0.962126,44.424000,12.587000
lod_6132_1,AUSTIN 19_115 kV/AUSTIN 19 0/AUSTIN 19_115 kV/AUSTI_1/115.000000,AUSTIN 19 0,67.285271,0.962127,64.737000,18.341999
lod_6256_1,AUSTIN 2_115 kV/AUSTIN 2 2/AUSTIN 2_115 kV/AUSTI_1/115.000000,AUSTIN 2 2,18.967480,0.962120,18.249001,5.171000
lod_6113_1,AUSTIN 20_115 kV/AUSTIN 20 0/AUSTIN 20_115 kV/AUSTI_1/115.000000,AUSTIN 20 0,21.330912,0.962125,20.523001,5.815000
lod_6290_1,AUSTIN 21_115 kV/AUSTIN 21 0/AUSTIN 21_115 kV/AUSTI_1/115.000000,AUSTIN 21 0,70.275482,0.962128,67.613998,19.157000
lod_6331_1,AUSTIN 22_115 kV/AUSTIN 22 0/AUSTIN 22_115 kV/AUSTI_1/115.000000,AUSTIN 22 0,84.525299,0.962126,81.323997,23.042000
lod_6224_1,AUSTIN 23_115 kV/AUSTIN 23 0/AUSTIN 23_115 kV/AUSTI_1/115.000000,AUSTIN 23 0,121.265633,0.962127,116.672997,33.056999
lod_6227_1,AUSTIN 24_115 kV/AUSTIN 24 0/AUSTIN 24_115 kV/AUSTI_1/115.000000,AUSTIN 24 0,131.324570,0.962128,126.350998,35.799000
lod_6019_1,AUSTIN 25_115 kV/AUSTIN 25 0/AUSTIN 25_115 kV/AUSTI_1/115.000000,AUSTIN 25 0,61.395103,0.962129,59.070000,16.736000
lod_6289_1,AUSTIN 26_115 kV/AUSTIN 26 0/AUSTIN 26_115 kV/AUSTI_1/115.000000,AUSTIN 26 0,76.748756,0.962126,73.842003,20.922001
lod_6223_1,AUSTIN 27_115 kV/AUSTIN 27 1/AUSTIN 27_115 kV/AUSTI_1/115.000000,AUSTIN 27 1,173.409622,0.962126,166.841995,47.271999
lod_6187_1,AUSTIN 28_115 kV/AUSTIN 28 0/AUSTIN 28_115 kV/AUSTI_1/115.000000,AUSTIN 28 0,83.608559,0.962126,80.442001,22.792000
lod_6205_1,AUSTIN 29_115 kV/AUSTIN 29 0/AUSTIN 29_115 kV/AUSTI_1/115.000000,AUSTIN 29 0,126.753479,0.962127,121.953003,34.553001
lod_6040_1,AUSTIN 3_115 kV/AUSTIN 3 2/AUSTIN 3_115 kV/AUSTI_1/115.000000,AUSTIN 3 2,83.964043,0.962126,80.783997,22.889000
lod_6186_1,AUSTIN 30_115 kV/AUSTIN 30 0/AUSTIN 30_115 kV/AUSTI_1/115.000000,AUSTIN 30 0,40.915691,0.962125,39.366001,11.154000
lod_6028_1,AUSTIN 31_115 kV/AUSTIN 31 0/AUSTIN 31_115 kV/AUSTI_1/115.000000,AUSTIN 31 0,107.415260,0.962126,103.347000,29.282000
lod_6184_1,AUSTIN 32_115 kV/AUSTIN 32 0/AUSTIN 32_115 kV/AUSTI_1/115.000000,AUSTIN 32 0,50.297852,0.962129,48.393002,13.711000
lod_6313_1,AUSTIN 33_115 kV/AUSTIN 33 0/AUSTIN 33_115 kV/AUSTI_1/115.000000,AUSTIN 33 0,27.320807,0.962124,26.285999,7.448000
lod_6126_1,AUSTIN 34_115 kV/AUSTIN 34 0/AUSTIN 34_115 kV/AUSTI_1/115.000000,AUSTIN 34 0,52.358952,0.962128,50.375999,14.273000
lod_6137_1,AUSTIN 35_115 kV/AUSTIN 35 0/AUSTIN 35_115 kV/AUSTI_1/115.000000,AUSTIN 35 0,43.840378,0.962127,42.180000,11.951000
lod_6217_1,AUSTIN 36_115 kV/AUSTIN 36 0/AUSTIN 36_115 kV/AUSTI_1/115.000000,AUSTIN 36 0,55.049988,0.962126,52.965000,15.007000
lod_6032_1,AUSTIN 37_115 kV/AUSTIN 37 0/AUSTIN 37_115 kV/AUSTI_1/115.000000,AUSTIN 37 0,37.834961,0.962126,36.402000,10.314000
lod_6185_1,AUSTIN 38_115 kV/AUSTIN 38 0/AUSTIN 38_115 kV/AUSTI_1/115.000000,AUSTIN 38 0,21.658241,0.962128,20.837999,5.904000
lod_6176_1,AUSTIN 39_115 kV/AUSTIN 39 0/AUSTIN 39_115 kV/AUSTI_1/115.000000,AUSTIN 39 0,47.105034,0.962126,45.320999,12.841000
lod_6233_1,AUSTIN 4_115 kV/AUSTIN 4 0/AUSTIN 4_115 kV/AUSTI_1/115.000000,AUSTIN 4 0,67.650238,0.962125,65.087997,18.441999
lod_6123_1,AUSTIN 5_115 kV/AUSTIN 5 0/AUSTIN 5_115 kV/AUSTI_1/115.000000,AUSTIN 5 0,46.883747,0.962125,45.108002,12.781000
lod_6018_1,AUSTIN 6_115 kV/AUSTIN 6 0/AUSTIN 6_115 kV/AUSTI_1/115.000000,AUSTIN 6 0,2.556836,0.962127,2.460000,0.697000
lod_6061_1,AUSTIN 7_115 kV/AUSTIN 7 0/AUSTIN 7_115 kV/AUSTI_1/115.000000,AUSTIN 7 0,153.725113,0.962126,147.903000,41.905998
lod_6160_1,AUSTIN 8_115 kV/AUSTIN 8 0/AUSTIN 8_115 kV/AUSTI_1/115.000000,AUSTIN 8 0,35.624142,0.962128,34.275002,9.711000
lod_6160_2,AUSTIN 8_115 kV/AUSTIN 8 0/AUSTIN 8_115 kV/AUSTI_1/115.000000,AUSTIN 8 0,66.521408,0.962126,64.001999,18.134001
lod_6330_1,AUSTIN 9_115 kV/AUSTIN 9 0/AUSTIN 9_115 kV/AUSTI_1/115.000000,AUSTIN 9 0,5.500206,0.962146,5.292000,1.499000
lod_6330_2,AUSTIN 9_115 kV/AUSTIN 9 0/AUSTIN 9_115 kV/AUSTI_1/115.000000,AUSTIN 9 0,133.516724,0.962127,128.460007,36.396999
lod_6336_1,BANDERA_115 kV/BANDERA 0/BANDERA_115 kV/BANDE_1/115.000000,BANDERA 0,27.093199,0.962123,26.066999,7.386000
lod_6005_1,BASTROP_115 kV/BASTROP 2/BASTROP_115 kV/BASTR_1/115.000000,BASTROP 2,78.451210,0.962127,75.480003,21.386000
lod_6055_1,BERGHEIM_115 kV/BERGHEIM 0/BERGHEIM_115 kV/BERGH_1/115.000000,BERGHEIM 0,5.119989,0.962111,4.926000,1.396000
lod_6065_1,BERTRAM_115 kV/BERTRAM 0/BERTRAM_115 kV/BERTR_1/115.000000,BERTRAM 0,15.440739,0.962130,14.856000,4.209000
lod_6226_1,BLANCO_115 kV/BLANCO 0/BLANCO_115 kV/BLANC_1/115.000000,BLANCO 0,18.733555,0.962124,18.024000,5.107000
lod_6157_1,BOERNE 1_115 kV/BOERNE 1 0/BOERNE 1_115 kV/BOERN_1/115.000000,BOERNE 1 0,29.940004,0.962124,28.806000,8.162000
lod_6286_1,BOERNE 2_115 kV/BOERNE 2 1/BOERNE 2_115 kV/BOERN_1/115.000000,BOERNE 2 1,85.928307,0.962128,82.674004,23.424000
lod_6064_1,BRENHAM_115 kV/BRENHAM 2/BRENHAM_115 kV/BRENH_1/115.000000,BRENHAM 2,85.722534,0.962127,82.475998,23.368000
lod_6325_1,BUCKHOLTS_115 kV/BUCKHOLTS 0/BUCKHOLTS_115 kV/BUCKH_1/115.000000,BUCKHOLTS 0,4.929745,0.962119,4.743000,1.344000
lod_6231_1,BUDA_115 kV/BUDA 0/BUDA_115 kV/BUDA__1/115.000000,BUDA 0,73.281487,0.962126,70.505997,19.976999
lod_6314_1,BULVERDE_115 kV/BULVERDE 0/BULVERDE_115 kV/BULVE_1/115.000000,BULVERDE 0,30.675711,0.962129,29.514000,8.362000
lod_6237_1,BURLINGTON_115 kV/BURLINGTON 0/BURLINGTON_115 kV/BURLI_1/115.000000,BURLINGTON 0,1.951899,0.962140,1.878000,0.532000
lod_6360_1,BURNET_115 kV/BURNET 1/BURNET_115 kV/BURNE_1/115.000000,BURNET 1,40.463364,0.962130,38.931000,11.030000
lod_6193_1,CALDWELL_115 kV/CALDWELL 1/CALDWELL_115 kV/CALDW_1/115.000000,CALDWELL 1,37.092934,0.962124,35.688000,10.112000
lod_6127_1,CAMERON_115 kV/CAMERON 0/CAMERON_115 kV/CAMER_1/115.000000,CAMERON 0,26.232498,0.962127,25.239000,7.151000
lod_6251_1,CANYON LAKE_115 kV/CANYON LAKE 0/CANYON LAKE_115 kV/CANYO_1/115.000000,CANYON LAKE 0,2.534995,0.962132,2.439000,0.691000
lod_6251_2,CANYON LAKE_115 kV/CANYON LAKE 0/CANYON LAKE_115 kV/CANYO_1/115.000000,CANYON LAKE 0,50.728340,0.962125,48.806999,13.829000
lod_6339_1,CEDAR CREEK 2_115 kV/CEDAR CREEK 2 0/CEDAR CREEK 2_115 kV/CEDAR_1/115.000000,CEDAR CREEK 2 0,35.723858,0.962130,34.370998,9.738000
lod_6120_1,CEDAR PARK_115 kV/CEDAR PARK 2/CEDAR PARK_115 kV/CEDAR_1/115.000000,CEDAR PARK 2,202.984650,0.962127,195.296997,55.334000
lod_6341_1,CHAPPELL HILL_115 kV/CHAPPELL HILL 0/CHAPPELL HILL_115 kV/CHAPP_1/115.000000,CHAPPELL HILL 0,6.547994,0.962127,6.300000,1.785000
lod_6017_1,CIBOLO_115 kV/CIBOLO 0/CIBOLO_115 kV/CIBOL_1/115.000000,CIBOLO 0,86.589554,0.962125,83.309998,23.605000
lod_6189_1,COLUMBUS_115 kV/COLUMBUS 1/COLUMBUS_115 kV/COLUM_1/115.000000,COLUMBUS 1,3.049413,0.962152,2.934000,0.831000
lod_6189_2,COLUMBUS_115 kV/COLUMBUS 1/COLUMBUS_115 kV/COLUM_1/115.000000,COLUMBUS 1,4.468213,0.962130,4.299000,1.218000
lod_6189_3,COLUMBUS_115 kV/COLUMBUS 1/COLUMBUS_115 kV/COLUM_1/115.000000,COLUMBUS 1,20.928581,0.962129,20.136000,5.705000
lod_6328_1,COMFORT_115 kV/COMFORT 0/COMFORT_115 kV/COMFO_1/115.000000,COMFORT 0,29.048258,0.962123,27.948000,7.919000
lod_6001_1,CONVERSE_115 kV/CONVERSE 0/CONVERSE_115 kV/CONVE_1/115.000000,CONVERSE 0,107.895470,0.962126,103.808998,29.413000
lod_6173_1,CUERO 2_115 kV/CUERO 2 1/CUERO 2_115 kV/CUERO_1/115.000000,CUERO 2 1,36.877689,0.962126,35.480999,10.053000
lod_6059_1,D HANIS_115 kV/D HANIS 0/D HANIS_115 kV/D HAN_1/115.000000,D HANIS 0,3.570148,0.962145,3.435000,0.973000
lod_6196_1,DALE_115 kV/DALE 0/DALE_115 kV/DALE__1/115.000000,DALE 0,22.113455,0.962129,21.275999,6.028000
lod_6232_1,DEL VALLE_115 kV/DEL VALLE 0/DEL VALLE_115 kV/DEL V_1/115.000000,DEL VALLE 0,69.252968,0.962125,66.629997,18.879000
lod_6357_1,DEVINE_115 kV/DEVINE 0/DEVINE_115 kV/DEVIN_1/115.000000,DEVINE 0,2.017419,0.962120,1.941000,0.550000
lod_6357_2,DEVINE_115 kV/DEVINE 0/DEVINE_115 kV/DEVIN_1/115.000000,DEVINE 0,30.027094,0.962131,28.889999,8.185000
lod_6154_1,DRIPPING SPRINGS_115 kV/DRIPPING SPRINGS 0/DRIPPING SPRINGS_115 kV/DRIPP_1/115.000000,DRIPPING SPRINGS 0,44.797649,0.962126,43.101002,12.212000
lod_6027_1,ELGIN_115 kV/ELGIN 0/ELGIN_115 kV/ELGIN_1/115.000000,ELGIN 0,67.534721,0.962127,64.976997,18.410000
lod_6241_1,ELMENDORF_115 kV/ELMENDORF 2/ELMENDORF_115 kV/ELMEN_1/115.000000,ELMENDORF 2,24.760813,0.962125,23.823000,6.750000
lod_6241_2,ELMENDORF_115 kV/ELMENDORF 2/ELMENDORF_115 kV/ELMEN_1/115.000000,ELMENDORF 2,157.890717,0.962127,151.910995,43.041000
lod_6221_1,FALLS CITY_115 kV/FALLS CITY 0/FALLS CITY_115 kV/FALLS_1/115.000000,FALLS CITY 0,7.592623,0.962118,7.305000,2.070000
lod_6221_2,FALLS CITY_115 kV/FALLS CITY 0/FALLS CITY_115 kV/FALLS_1/115.000000,FALLS CITY 0,1.930058,0.962147,1.857000,0.526000
lod_6135_1,FAYETTEVILLE_115 kV/FAYETTEVILLE 0/FAYETTEVILLE_115 kV/FAYET_1/115.000000,FAYETTEVILLE 0,15.234972,0.962128,14.658000,4.153000
lod_6135_2,FAYETTEVILLE_115 kV/FAYETTEVILLE 0/FAYETTEVILLE_115 kV/FAYET_1/115.000000,FAYETTEVILLE 0,7.330540,0.962139,7.053000,1.998000
lod_6133_1,FLATONIA_115 kV/FLATONIA 0/FLATONIA_115 kV/FLATO_1/115.000000,FLATONIA 0,10.847803,0.962130,10.437000,2.957000
lod_6322_1,FLORESVILLE_115 kV/FLORESVILLE 1/FLORESVILLE_115 kV/FLORE_1/115.000000,FLORESVILLE 1,5.983578,0.962133,5.757000,1.631000
lod_6322_2,FLORESVILLE_115 kV/FLORESVILLE 1/FLORESVILLE_115 kV/FLORE_1/115.000000,FLORESVILLE 1,62.683132,0.962125,60.308998,17.087999
lod_6358_1,GEORGETOWN 1_115 kV/GEORGETOWN 1 0/GEORGETOWN 1_115 kV/GEORG_1/115.000000,GEORGETOWN 1 0,81.058037,0.962125,77.987999,22.097000
lod_6136_1,GEORGETOWN 2_115 kV/GEORGETOWN 2 0/GEORGETOWN 2_115 kV/GEORG_1/115.000000,GEORGETOWN 2 0,73.982994,0.962126,71.181000,20.167999
lod_6319_1,GEORGETOWN 3_115 kV/GEORGETOWN 3 4/GEORGETOWN 3_115 kV/GEORG_1/115.000000,GEORGETOWN 3 4,72.985199,0.962127,70.221001,19.896000
lod_6183_1,GIDDINGS_115 kV/GIDDINGS 0/GIDDINGS_115 kV/GIDDI_1/115.000000,GIDDINGS 0,28.028627,0.962123,26.966999,7.641000
lod_6092_1,GONZALES_115 kV/GONZALES 0/GONZALES_115 kV/GONZA_1/115.000000,GONZALES 0,37.064777,0.962126,35.660999,10.104000
lod_6134_1,GRANGER_115 kV/GRANGER 0/GRANGER_115 kV/GRANG_1/115.000000,GRANGER 0,7.919955,0.962127,7.620000,2.159000
lod_6122_1,HALLETTSVILLE_115 kV/HALLETTSVILLE 0/HALLETTSVILLE_115 kV/HALLE_1/115.000000,HALLETTSVILLE 0,23.600939,0.962123,22.707001,6.434000
lod_6332_1,HELOTES_115 kV/HELOTES 0/HELOTES_115 kV/HELOT_1/115.000000,HELOTES 0,75.875687,0.962126,73.001999,20.684000
lod_6309_1,HONDO_115 kV/HONDO 1/HONDO_115 kV/HONDO_1/115.000000,HONDO 1,42.721024,0.962126,41.103001,11.646000
lod_6020_1,HORSESHOE BAY_115 kV/HORSESHOE BAY 0/HORSESHOE BAY_115 kV/HORSE_1/115.000000,HORSESHOE BAY 0,17.177668,0.962121,16.527000,4.683000
lod_6095_1,HUTTO_115 kV/HUTTO 0/HUTTO_115 kV/HUTTO_1/115.000000,HUTTO 0,71.064346,0.962128,68.373001,19.372000
lod_6195_1,INDUSTRY_115 kV/INDUSTRY 0/INDUSTRY_115 kV/INDUS_1/115.000000,INDUSTRY 0,1.007267,0.962009,0.969000,0.275000
lod_6195_2,INDUSTRY_115 kV/INDUSTRY 0/INDUSTRY_115 kV/INDUS_1/115.000000,INDUSTRY 0,1.752450,0.962082,1.686000,0.478000
lod_6140_1,JARRELL_115 kV/JARRELL 0/JARRELL_115 kV/JARRE_1/115.000000,JARRELL 0,12.148197,0.962118,11.688000,3.312000
lod_6252_1,JOHNSON CITY_115 kV/JOHNSON CITY 0/JOHNSON CITY_115 kV/JOHNS_1/115.000000,JOHNSON CITY 0,2.326070,0.962138,2.238000,0.634000
lod_6252_2,JOHNSON CITY_115 kV/JOHNSON CITY 0/JOHNSON CITY_115 kV/JOHNS_1/115.000000,JOHNSON CITY 0,11.689824,0.962119,11.247000,3.187000
lod_6264_1,KENEDY_115 kV/KENEDY 1/KENEDY_115 kV/KENED_1/115.000000,KENEDY 1,23.946951,0.962127,23.040001,6.528000
lod_6264_2,KENEDY_115 kV/KENEDY 1/KENEDY_115 kV/KENED_1/115.000000,KENEDY 1,12.397645,0.962118,11.928000,3.380000
lod_6278_1,KYLE_115 kV/KYLE 1/KYLE_115 kV/KYLE__1/115.000000,KYLE 1,7.081093,0.962140,6.813000,1.930000
lod_6278_2,KYLE_115 kV/KYLE 1/KYLE_115 kV/KYLE__1/115.000000,KYLE 1,133.934555,0.962127,128.862000,36.511002
lod_6180_1,LA VERNIA_115 kV/LA VERNIA 0/LA VERNIA_115 kV/LA VE_1/115.000000,LA VERNIA 0,35.487053,0.962126,34.143002,9.674000
lod_6261_1,LACKLAND A F B_115 kV/LACKLAND A F B 0/LACKLAND A F B_115 kV/LACKL_1/115.000000,LACKLAND A F B 0,32.403160,0.962128,31.176001,8.833000
lod_6023_1,LEANDER 1_115 kV/LEANDER 1 2/LEANDER 1_115 kV/LEAND_1/115.000000,LEANDER 1 2,138.115967,0.962126,132.884995,37.651001
lod_6207_1,LEANDER 2_115 kV/LEANDER 2 0/LEANDER 2_115 kV/LEAND_1/115.000000,LEANDER 2 0,30.473103,0.962127,29.319000,8.307000
lod_6346_1,LEMING_115 kV/LEMING 0/LEMING_115 kV/LEMIN_1/115.000000,LEMING 0,2.391591,0.962121,2.301000,0.652000
lod_6206_1,LEXINGTON_115 kV/LEXINGTON 0/LEXINGTON_115 kV/LEXIN_1/115.000000,LEXINGTON 0,2.971528,0.962131,2.859000,0.810000
