Nombre,Subestacion,Nodo,Tipo,V_nom[kV],Set_point[p.u.],S_nom[MVA],PF[cos],P_nom[MW],P_gen[MW],Q_gen[MVAr],P_max[MW],P_min[MW],Q_max[MVAr],Q_min[MVAr],Factor_escala,R_sub[p.u],X_sub[p.u],Inercia[s],Slack,Fuera_servicio
sym_7285_1,BAYTOWN 3_13.2 kV/BAYTOWN 3 3/BAYTOWN 3_13.2 kV/BAYTO_1/13.200000,BAYTOWN 3 3,,13.200000,1.040000,33.959999,1.000000,33.959999,21.219999,0.000000,28.299999,8.490000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_7286_1,BAYTOWN 3_13.2 kV/BAYTOWN 3 4/BAYTOWN 3_13.2 kV/BAYTO_2/13.200000,BAYTOWN 3 4,,13.200000,1.040000,33.959999,1.000000,33.959999,21.219999,0.000000,28.299999,8.490000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_7287_1,BAYTOWN 3_13.2 kV/BAYTOWN 3 5/BAYTOWN 3_13.2 kV/BAYTO_3/13.200000,BAYTOWN 3 5,,13.200000,1.040000,33.959999,1.000000,33.959999,21.219999,0.000000,28.299999,8.490000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_7288_1,BAYTOWN 3_13.2 kV/BAYTOWN 3 6/BAYTOWN 3_13.2 kV/BAYTO_4/13.200000,BAYTOWN 3 6,,13.200000,1.040000,33.959999,1.000000,33.959999,21.219999,0.000000,28.299999,8.490000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_7289_1,BAYTOWN 3_13.2 kV/BAYTOWN 3 7/BAYTOWN 3_13.2 kV/BAYTO_5/13.200000,BAYTOWN 3 7,,13.200000,1.040000,67.919998,1.000000,67.919998,42.450001,0.000000,56.599998,16.980000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_7369_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 3/CHANNELVIEW 1_18 kV/CHANN_5/18.000000,CHANNELVIEW 1 3,,18.000000,1.040000,128.720001,1.000000,128.720001,106.970001,0.000000,107.269997,32.180000,54.599998,-11.910000,0.833359,0.000000,0.113200,4.264400,0.000000,0.000000
sym_7370_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 4/CHANNELVIEW 1_18 kV/CHANN_6/18.000000,CHANNELVIEW 1 4,,18.000000,1.040000,128.720001,1.000000,128.720001,106.970001,0.000000,107.269997,32.180000,54.599998,-11.910000,0.833359,0.000000,0.146300,4.227300,0.000000,0.000000
sym_7371_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 5/CHANNELVIEW 1_18 kV/CHANN_7/18.000000,CHANNELVIEW 1 5,,18.000000,1.040000,128.720001,1.000000,128.720001,106.970001,0.000000,107.269997,32.180000,54.599998,-11.910000,0.833359,0.000000,0.292400,4.285900,0.000000,0.000000
sym_7372_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 6/CHANNELVIEW 1_18 kV/CHANN_8/18.000000,CHANNELVIEW 1 6,,18.000000,1.040000,128.720001,1.000000,128.720001,106.970001,0.000000,107.269997,32.180000,54.599998,-11.910000,0.833359,0.000000,0.258200,3.144800,0.000000,0.000000
sym_7373_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 7/CHANNELVIEW 1_18 kV/CHANN_9/18.000000,CHANNELVIEW 1 7,,18.000000,1.040000,128.720001,1.000000,128.720001,106.970001,0.000000,107.269997,32.180000,54.599998,-11.910000,0.833359,0.000000,0.147400,3.411200,0.000000,0.000000
sym_7374_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 8/CHANNELVIEW 1_18 kV/CHANN_A/18.000000,CHANNELVIEW 1 8,,18.000000,1.040000,128.720001,1.000000,128.720001,106.970001,0.000000,107.269997,32.180000,54.599998,-11.910000,0.833359,0.000000,0.122200,5.800500,0.000000,0.000000
sym_7375_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 9/CHANNELVIEW 1_18 kV/CHANN_B/18.000000,CHANNELVIEW 1 9,,18.000000,1.040000,220.391998,1.000000,220.391998,183.147003,0.000000,183.660004,55.099998,93.480003,-20.389999,0.833333,0.000000,0.124900,6.120700,0.000000,0.000000
sym_7376_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 10/CHANNELVIEW 1_18 kV/CHANN_1/18.000000,CHANNELVIEW 1 10,,18.000000,1.040000,220.391998,1.000000,220.391998,183.147003,0.000000,183.660004,55.099998,93.480003,-20.389999,0.833333,0.000000,0.230200,5.949600,0.000000,0.000000
sym_7377_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 11/CHANNELVIEW 1_18 kV/CHANN_2/18.000000,CHANNELVIEW 1 11,,18.000000,1.040000,220.391998,1.000000,220.391998,183.147003,0.000000,183.660004,55.099998,93.480003,-20.389999,0.833333,0.000000,0.120800,4.968000,0.000000,0.000000
sym_7378_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 12/CHANNELVIEW 1_18 kV/CHANN_3/18.000000,CHANNELVIEW 1 12,,18.000000,1.040000,220.391998,1.000000,220.391998,183.147003,0.000000,183.660004,55.099998,93.480003,-20.389999,0.833333,0.000000,0.259500,4.437800,0.000000,0.000000
sym_7379_1,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 13/CHANNELVIEW 1_18 kV/CHANN_4/18.000000,CHANNELVIEW 1 13,,18.000000,1.040000,220.391998,1.000000,220.391998,183.147003,0.000000,183.660004,55.099998,93.480003,-20.389999,0.833333,0.000000,0.140000,5.357000,0.000000,0.000000
sym_7107_1,DEER PARK_24 kV/DEER PARK 3/DEER PARK_24 kV/DEER _3/24.000000,DEER PARK 3,,24.000000,1.040000,180.000000,1.000000,180.000000,149.580994,0.000000,150.000000,45.000000,76.349998,-16.650000,0.833333,0.000000,0.292500,4.760000,0.000000,0.000000
sym_7108_1,DEER PARK_24 kV/DEER PARK 4/DEER PARK_24 kV/DEER _4/24.000000,DEER PARK 4,,24.000000,1.040000,61.200001,1.000000,61.200001,50.858002,0.000000,51.000000,15.300000,25.959999,-5.660000,0.833333,0.000000,0.134700,2.586500,0.000000,0.000000
sym_7109_1,DEER PARK_24 kV/DEER PARK 5/DEER PARK_24 kV/DEER _5/24.000000,DEER PARK 5,,24.000000,1.040000,61.200001,1.000000,61.200001,50.858002,0.000000,51.000000,15.300000,25.959999,-5.660000,0.833333,0.000000,0.177800,8.188200,0.000000,0.000000
sym_7110_1,DEER PARK_24 kV/DEER PARK 6/DEER PARK_24 kV/DEER _6/24.000000,DEER PARK 6,,24.000000,1.040000,235.199997,1.000000,235.199997,195.453003,0.000000,196.000000,58.799999,99.760002,-21.760000,0.833333,0.000000,0.137300,5.511200,0.000000,0.000000
sym_7111_1,DEER PARK_24 kV/DEER PARK 7/DEER PARK_24 kV/DEER _7/24.000000,DEER PARK 7,,24.000000,1.040000,235.199997,1.000000,235.199997,195.453003,0.000000,196.000000,58.799999,99.760002,-21.760000,0.833333,0.000000,0.191800,6.000200,0.000000,0.000000
sym_7112_1,DEER PARK_24 kV/DEER PARK 8/DEER PARK_24 kV/DEER _8/24.000000,DEER PARK 8,,24.000000,1.040000,235.199997,1.000000,235.199997,195.453003,0.000000,196.000000,58.799999,99.760002,-21.760000,0.833333,0.000000,0.172800,5.060500,0.000000,0.000000
sym_7113_1,DEER PARK_24 kV/DEER PARK 9/DEER PARK_24 kV/DEER _9/24.000000,DEER PARK 9,,24.000000,1.040000,235.199997,1.000000,235.199997,195.453003,0.000000,196.000000,58.799999,99.760002,-21.760000,0.833333,0.000000,0.160600,4.913500,0.000000,0.000000
sym_7114_1,DEER PARK_24 kV/DEER PARK 10/DEER PARK_24 kV/DEER _1/24.000000,DEER PARK 10,,24.000000,1.040000,235.199997,1.000000,235.199997,195.453003,0.000000,196.000000,58.799999,99.760002,-21.760000,0.833333,0.000000,0.203700,5.018200,0.000000,0.000000
sym_7115_1,DEER PARK_24 kV/DEER PARK 11/DEER PARK_24 kV/DEER _2/24.000000,DEER PARK 11,,24.000000,1.040000,235.199997,1.000000,235.199997,195.453003,0.000000,196.000000,58.799999,99.760002,-21.760000,0.833333,0.000000,0.175400,5.881800,0.000000,0.000000
sym_7323_1,FREEPORT 1_13.8 kV/FREEPORT 1 3/FREEPORT 1_13.8 kV/FREEP_1/13.800000,FREEPORT 1 3,,13.800000,1.020000,149.369995,1.000000,149.369995,37.823002,0.000000,124.480003,37.340000,63.360001,-13.820000,0.833367,0.000000,0.178500,5.343300,0.000000,0.000000
sym_7324_1,FREEPORT 1_13.8 kV/FREEPORT 1 4/FREEPORT 1_13.8 kV/FREEP_2/13.800000,FREEPORT 1 4,,13.800000,1.020000,149.369995,1.000000,149.369995,37.823002,0.000000,124.480003,37.340000,63.360001,-13.820000,0.833367,0.000000,0.198900,5.508200,0.000000,0.000000
sym_7325_1,FREEPORT 1_13.8 kV/FREEPORT 1 5/FREEPORT 1_13.8 kV/FREEP_3/13.800000,FREEPORT 1 5,,13.800000,1.020000,149.369995,1.000000,149.369995,37.823002,0.000000,124.480003,37.340000,63.360001,-13.820000,0.833367,0.000000,0.315700,7.303500,0.000000,0.000000
sym_7326_1,FREEPORT 1_13.8 kV/FREEPORT 1 6/FREEPORT 1_13.8 kV/FREEP_4/13.800000,FREEPORT 1 6,,13.800000,1.020000,149.369995,1.000000,149.369995,37.823002,0.000000,124.480003,37.340000,63.360001,-13.820000,0.833367,0.000000,0.136200,6.693700,0.000000,0.000000
sym_7428_1,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,120.620003,1.000000,120.620003,30.549999,0.000000,100.519997,30.160000,51.160000,-11.160000,0.833361,0.000000,0.116100,5.815800,0.000000,0.000000
sym_7428_10,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,156.000000,1.000000,156.000000,39.505001,0.000000,130.000000,39.000000,66.169998,-14.430000,0.833333,0.000000,0.143400,5.547600,0.000000,0.000000
sym_7428_11,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,156.000000,1.000000,156.000000,39.505001,0.000000,130.000000,39.000000,66.169998,-14.430000,0.833333,0.000000,0.134700,4.663200,0.000000,0.000000
sym_7428_2,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,120.620003,1.000000,120.620003,30.549999,0.000000,100.519997,30.160000,51.160000,-11.160000,0.833361,0.000000,0.193500,2.891900,0.000000,0.000000
sym_7428_3,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,120.620003,1.000000,120.620003,30.549999,0.000000,100.519997,30.160000,51.160000,-11.160000,0.833361,0.000000,0.168200,7.520100,0.000000,0.000000
sym_7428_4,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,120.620003,1.000000,120.620003,30.549999,0.000000,100.519997,30.160000,51.160000,-11.160000,0.833361,0.000000,0.183600,3.447500,0.000000,0.000000
sym_7428_5,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,120.620003,1.000000,120.620003,30.549999,0.000000,100.519997,30.160000,51.160000,-11.160000,0.833361,0.000000,0.225400,4.821200,0.000000,0.000000
sym_7428_6,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,120.620003,1.000000,120.620003,30.549999,0.000000,100.519997,30.160000,51.160000,-11.160000,0.833361,0.000000,0.189500,7.824800,0.000000,0.000000
sym_7428_7,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,90.000000,1.000000,90.000000,22.791000,0.000000,75.000000,22.500000,38.169998,-8.330000,0.833333,0.000000,0.155900,3.232500,0.000000,0.000000
sym_7428_8,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,97.199997,1.000000,97.199997,0.000000,0.000000,81.000000,24.299999,41.230000,-8.990000,0.833333,0.000000,0.117900,4.210500,0.000000,1.000000
sym_7428_9,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,,500.000000,1.040000,14.040000,1.000000,14.040000,3.555000,0.000000,11.700000,3.510000,5.960000,-1.300000,0.833333,0.000000,0.153700,3.587900,0.000000,0.000000
sym_7015_1,HOUSTON 1_18 kV/HOUSTON 1 1/HOUSTON 1_18 kV/HOUST_1/18.000000,HOUSTON 1 1,,18.000000,1.040000,4.800000,1.000000,4.800000,0.000000,0.000000,4.000000,1.200000,2.040000,-0.440000,0.833333,0.000000,0.225200,8.560300,0.000000,1.000000
sym_7146_1,HOUSTON 2_13.8 kV/HOUSTON 2 1/HOUSTON 2_13.8 kV/HOUST_1/13.800000,HOUSTON 2 1,,13.800000,1.010000,12.240000,1.000000,12.240000,10.172000,0.000000,10.200000,3.060000,5.190000,-1.130000,0.833333,0.000000,0.166600,3.655400,0.000000,0.000000
sym_7121_1,HOUSTON 3_18 kV/HOUSTON 3 1/HOUSTON 3_18 kV/HOUST_1/18.000000,HOUSTON 3 1,,18.000000,1.040000,4.440000,1.000000,4.440000,0.000000,0.000000,3.700000,1.110000,1.880000,-0.410000,0.833333,0.000000,0.106300,4.282900,0.000000,1.000000
sym_7122_1,HOUSTON 3_18 kV/HOUSTON 3 2/HOUSTON 3_18 kV/HOUST_2/18.000000,HOUSTON 3 2,,18.000000,1.040000,5.160000,1.000000,5.160000,0.000000,0.000000,4.300000,1.290000,2.190000,-0.480000,0.833333,0.000000,0.143300,2.972000,0.000000,1.000000
sym_7189_1,HOUSTON 4_13.8 kV/HOUSTON 4 3/HOUSTON 4_13.8 kV/HOUST_3/13.800000,HOUSTON 4 3,,13.800000,1.030000,8.280000,1.000000,8.280000,6.881000,0.000000,6.900000,2.070000,3.510000,-0.770000,0.833333,0.000000,0.140700,3.161700,0.000000,0.000000
sym_7190_1,HOUSTON 4_13.8 kV/HOUSTON 4 4/HOUSTON 4_13.8 kV/HOUST_4/13.800000,HOUSTON 4 4,,13.800000,1.030000,57.599998,1.000000,57.599998,47.866001,0.000000,48.000000,14.400000,24.430000,-5.330000,0.833333,0.000000,0.140600,6.991700,0.000000,0.000000
sym_7191_1,HOUSTON 4_13.8 kV/HOUSTON 4 5/HOUSTON 4_13.8 kV/HOUST_9/13.800000,HOUSTON 4 5,,13.800000,1.030000,6.000000,1.000000,6.000000,0.000000,0.000000,5.000000,1.500000,2.550000,-0.550000,0.833333,0.000000,0.142000,5.518400,0.000000,1.000000
sym_7192_1,HOUSTON 4_13.8 kV/HOUSTON 4 6/HOUSTON 4_13.8 kV/HOUST_5/13.800000,HOUSTON 4 6,,13.800000,1.030000,42.000000,1.000000,42.000000,34.902000,0.000000,35.000000,10.500000,17.809999,-3.880000,0.833333,0.000000,0.163300,5.872200,0.000000,0.000000
sym_7193_1,HOUSTON 4_13.8 kV/HOUSTON 4 7/HOUSTON 4_13.8 kV/HOUST_6/13.800000,HOUSTON 4 7,,13.800000,1.030000,9.000000,1.000000,9.000000,7.479000,0.000000,7.500000,2.250000,3.820000,-0.830000,0.833333,0.000000,0.211700,9.733600,0.000000,0.000000
sym_7194_1,HOUSTON 4_13.8 kV/HOUSTON 4 8/HOUSTON 4_13.8 kV/HOUST_7/13.800000,HOUSTON 4 8,,13.800000,1.030000,277.140015,1.000000,277.140015,230.304993,0.000000,230.949997,69.279999,117.550003,-25.639999,0.833333,0.000000,0.160700,5.358700,0.000000,0.000000
sym_7195_1,HOUSTON 4_13.8 kV/HOUSTON 4 9/HOUSTON 4_13.8 kV/HOUST_8/13.800000,HOUSTON 4 9,,13.800000,1.030000,277.140015,1.000000,277.140015,230.304993,0.000000,230.949997,69.279999,117.550003,-25.639999,0.833333,0.000000,0.116200,5.008400,0.000000,0.000000
sym_7196_1,HOUSTON 4_13.8 kV/HOUSTON 4 10/HOUSTON 4_13.8 kV/HOUST_1/13.800000,HOUSTON 4 10,,13.800000,1.030000,277.140015,1.000000,277.140015,230.304993,0.000000,230.949997,69.279999,117.550003,-25.639999,0.833333,0.000000,0.131900,5.083100,0.000000,0.000000
sym_7197_1,HOUSTON 4_13.8 kV/HOUSTON 4 11/HOUSTON 4_13.8 kV/HOUST_2/13.800000,HOUSTON 4 11,,13.800000,1.030000,277.140015,1.000000,277.140015,230.304993,0.000000,230.949997,69.279999,117.550003,-25.639999,0.833333,0.000000,0.205300,4.972500,0.000000,0.000000
sym_7162_1,HOUSTON 5_18 kV/HOUSTON 5 3/HOUSTON 5_18 kV/HOUST_3/18.000000,HOUSTON 5 3,,18.000000,1.040000,132.720001,1.000000,132.720001,110.291000,0.000000,110.599998,33.180000,56.299999,-12.280000,0.833333,0.000000,0.213000,6.617400,0.000000,0.000000
sym_7163_1,HOUSTON 5_18 kV/HOUSTON 5 4/HOUSTON 5_18 kV/HOUST_4/18.000000,HOUSTON 5 4,,18.000000,1.040000,132.720001,1.000000,132.720001,110.291000,0.000000,110.599998,33.180000,56.299999,-12.280000,0.833333,0.000000,0.108600,4.101400,0.000000,0.000000
sym_7164_1,HOUSTON 5_18 kV/HOUSTON 5 5/HOUSTON 5_18 kV/HOUST_5/18.000000,HOUSTON 5 5,,18.000000,1.040000,132.720001,1.000000,132.720001,110.291000,0.000000,110.599998,33.180000,56.299999,-12.280000,0.833333,0.000000,0.203600,4.011400,0.000000,0.000000
sym_7165_1,HOUSTON 5_18 kV/HOUSTON 5 6/HOUSTON 5_18 kV/HOUST_6/18.000000,HOUSTON 5 6,,18.000000,1.040000,132.720001,1.000000,132.720001,110.291000,0.000000,110.599998,33.180000,56.299999,-12.280000,0.833333,0.000000,0.391900,6.505400,0.000000,0.000000
sym_7166_1,HOUSTON 5_18 kV/HOUSTON 5 7/HOUSTON 5_18 kV/HOUST_7/18.000000,HOUSTON 5 7,,18.000000,1.040000,132.720001,1.000000,132.720001,110.291000,0.000000,110.599998,33.180000,56.299999,-12.280000,0.833333,0.000000,0.126300,6.154200,0.000000,0.000000
sym_7167_1,HOUSTON 5_18 kV/HOUSTON 5 8/HOUSTON 5_18 kV/HOUST_8/18.000000,HOUSTON 5 8,,18.000000,1.040000,132.720001,1.000000,132.720001,110.291000,0.000000,110.599998,33.200001,56.299999,-12.280000,0.833333,0.000000,0.105000,6.891200,0.000000,0.000000
sym_7168_1,HOUSTON 5_18 kV/HOUSTON 5 9/HOUSTON 5_18 kV/HOUST_9/18.000000,HOUSTON 5 9,,18.000000,1.040000,105.260002,1.000000,105.260002,87.474998,0.000000,87.720001,26.320000,44.650002,-9.740000,0.833365,0.000000,0.204100,5.794000,0.000000,0.000000
sym_7169_1,HOUSTON 5_18 kV/HOUSTON 5 10/HOUSTON 5_18 kV/HOUST_1/18.000000,HOUSTON 5 10,,18.000000,1.040000,105.260002,1.000000,105.260002,87.474998,0.000000,87.720001,26.299999,44.650002,-9.740000,0.833365,0.000000,0.148100,3.510400,0.000000,0.000000
sym_7170_1,HOUSTON 5_18 kV/HOUSTON 5 11/HOUSTON 5_18 kV/HOUST_2/18.000000,HOUSTON 5 11,,18.000000,1.040000,421.040009,1.000000,421.040009,333.756012,0.000000,350.869995,105.260002,178.589996,-38.950001,0.833341,0.000000,0.123100,5.000000,0.000000,0.000000
sym_7400_1,HOUSTON 6_500 kV/HOUSTON 6 0/HOUSTON 6_500 kV/HOUST_1/500.000000,HOUSTON 6 0,,500.000000,1.000000,86.400002,1.000000,86.400002,71.799004,0.000000,72.000000,21.600000,36.650002,-7.989999,0.833333,0.000000,0.237000,2.284100,0.000000,0.000000
sym_7400_2,HOUSTON 6_500 kV/HOUSTON 6 0/HOUSTON 6_500 kV/HOUST_1/500.000000,HOUSTON 6 0,,500.000000,1.000000,86.400002,1.000000,86.400002,71.799004,0.000000,72.000000,21.600000,36.650002,-7.989999,0.833333,0.000000,0.236500,7.703500,0.000000,0.000000
sym_7400_3,HOUSTON 6_500 kV/HOUSTON 6 0/HOUSTON 6_500 kV/HOUST_1/500.000000,HOUSTON 6 0,,500.000000,1.000000,86.400002,1.000000,86.400002,71.799004,0.000000,72.000000,21.600000,36.650002,-7.989999,0.833333,0.000000,0.109200,5.559200,0.000000,0.000000
sym_7400_4,HOUSTON 6_500 kV/HOUSTON 6 0/HOUSTON 6_500 kV/HOUST_1/500.000000,HOUSTON 6 0,,500.000000,1.000000,86.400002,1.000000,86.400002,71.799004,0.000000,72.000000,21.600000,36.650002,-7.989999,0.833333,0.000000,0.119900,6.968500,0.000000,0.000000
sym_7400_5,HOUSTON 6_500 kV/HOUSTON 6 0/HOUSTON 6_500 kV/HOUST_1/500.000000,HOUSTON 6 0,,500.000000,1.000000,172.800003,1.000000,172.800003,143.598007,0.000000,144.000000,43.200001,73.300003,-15.979999,0.833333,0.000000,0.223600,4.526600,0.000000,0.000000
sym_7400_6,HOUSTON 6_500 kV/HOUSTON 6 0/HOUSTON 6_500 kV/HOUST_1/500.000000,HOUSTON 6 0,,500.000000,1.000000,535.679993,1.000000,535.679993,445.153992,0.000000,446.399994,133.919998,227.220001,-49.549999,0.833333,0.000000,0.339200,5.000000,0.000000,0.000000
sym_7419_1,LA PORTE_115 kV/LA PORTE 0/LA PORTE_115 kV/LA PO_1/115.000000,LA PORTE 0,,115.000000,1.000000,105.839996,1.000000,105.839996,87.954002,0.000000,88.199997,26.459999,44.889999,-9.790000,0.833333,0.000000,0.128800,7.871200,0.000000,0.000000
sym_7419_2,LA PORTE_115 kV/LA PORTE 0/LA PORTE_115 kV/LA PO_1/115.000000,LA PORTE 0,,115.000000,1.000000,105.839996,1.000000,105.839996,87.954002,0.000000,88.199997,26.459999,44.889999,-9.790000,0.833333,0.000000,0.271200,6.196300,0.000000,0.000000
sym_7133_1,LAPORTE_13.8 kV/LAPORTE 3/LAPORTE_13.8 kV/LAPOR_4/13.800000,LAPORTE 3,,13.800000,1.000000,19.559999,1.000000,19.559999,16.254000,0.000000,16.299999,4.890000,8.300000,-1.810000,0.833333,0.000000,0.134000,7.053200,0.000000,0.000000
sym_7134_1,LAPORTE_13.8 kV/LAPORTE 4/LAPORTE_13.8 kV/LAPOR_5/13.800000,LAPORTE 4,,13.800000,1.000000,247.860001,1.000000,247.860001,205.973007,0.000000,206.550003,61.970001,105.129997,-22.930000,0.833333,0.000000,0.124500,5.829700,0.000000,0.000000
sym_7135_1,LAPORTE_13.8 kV/LAPORTE 5/LAPORTE_13.8 kV/LAPOR_6/13.800000,LAPORTE 5,,13.800000,1.000000,247.860001,1.000000,247.860001,205.973007,0.000000,206.550003,61.970001,105.129997,-22.930000,0.833333,0.000000,0.100800,5.656100,0.000000,0.000000
sym_7136_1,LAPORTE_13.8 kV/LAPORTE 6/LAPORTE_13.8 kV/LAPOR_7/13.800000,LAPORTE 6,,13.800000,1.000000,247.860001,1.000000,247.860001,205.973007,0.000000,206.550003,61.970001,105.129997,-22.930000,0.833333,0.000000,0.121100,5.140400,0.000000,0.000000
sym_7137_1,LAPORTE_13.8 kV/LAPORTE 7/LAPORTE_13.8 kV/LAPOR_8/13.800000,LAPORTE 7,,13.800000,1.000000,247.860001,1.000000,247.860001,205.973007,0.000000,206.550003,61.970001,105.129997,-22.930000,0.833333,0.000000,0.352500,5.846900,0.000000,0.000000
sym_7138_1,LAPORTE_13.8 kV/LAPORTE 8/LAPORTE_13.8 kV/LAPOR_9/13.800000,LAPORTE 8,,13.800000,1.000000,456.839996,1.000000,456.839996,379.636993,0.000000,380.700012,114.209999,193.779999,-42.259998,0.833333,0.000000,0.120600,5.000000,0.000000,0.000000
sym_7139_1,LAPORTE_13.8 kV/LAPORTE 9/LAPORTE_13.8 kV/LAPOR_A/13.800000,LAPORTE 9,,13.800000,1.000000,70.800003,1.000000,70.800003,58.834999,0.000000,59.000000,17.700001,30.030001,-6.550000,0.833333,0.000000,0.123500,5.505800,0.000000,0.000000
sym_7140_1,LAPORTE_13.8 kV/LAPORTE 10/LAPORTE_13.8 kV/LAPOR_1/13.800000,LAPORTE 10,,13.800000,1.000000,70.800003,1.000000,70.800003,58.834999,0.000000,59.000000,17.700001,30.030001,-6.550000,0.833333,0.000000,0.297300,7.381400,0.000000,0.000000
sym_7141_1,LAPORTE_13.8 kV/LAPORTE 11/LAPORTE_13.8 kV/LAPOR_2/13.800000,LAPORTE 11,,13.800000,1.000000,70.800003,1.000000,70.800003,58.834999,0.000000,59.000000,17.700001,30.030001,-6.550000,0.833333,0.000000,0.235900,6.010200,0.000000,0.000000
sym_7142_1,LAPORTE_13.8 kV/LAPORTE 12/LAPORTE_13.8 kV/LAPOR_3/13.800000,LAPORTE 12,,13.800000,1.000000,70.800003,1.000000,70.800003,58.834999,0.000000,59.000000,17.700001,30.030001,-6.550000,0.833333,0.000000,0.235600,5.741000,0.000000,0.000000
sym_7280_1,MONT BELVIEU_13.8 kV/MONT BELVIEU 2/MONT BELVIEU_13.8 kV/MONT _1/13.800000,MONT BELVIEU 2,,13.800000,1.040000,30.840000,1.000000,30.840000,0.000000,0.000000,25.700001,7.710000,13.080000,-2.850000,0.833333,0.000000,0.136300,1.627200,0.000000,1.000000
sym_7281_1,MONT BELVIEU_13.8 kV/MONT BELVIEU 3/MONT BELVIEU_13.8 kV/MONT _2/13.800000,MONT BELVIEU 3,,13.800000,1.040000,18.000000,1.000000,18.000000,0.000000,0.000000,15.000000,4.500000,7.640000,-1.670000,0.833333,0.000000,0.306400,9.547400,0.000000,1.000000
sym_7329_1,NEWGULF_13.8 kV/NEWGULF 2/NEWGULF_13.8 kV/NEWGU_1/13.800000,NEWGULF 2,,13.800000,1.040000,122.279999,1.000000,122.279999,30.965000,0.000000,101.900002,30.570000,51.869999,-11.310000,0.833333,0.000000,0.169900,2.843700,0.000000,0.000000
sym_7021_1,NURSERY_18 kV/NURSERY 3/NURSERY_18 kV/NURSE_1/18.000000,NURSERY 3,,18.000000,1.040000,26.879999,1.000000,26.879999,22.337000,0.000000,22.400000,6.720000,11.400000,-2.490000,0.833333,0.000000,0.115100,9.447700,0.000000,0.000000
sym_7022_1,NURSERY_18 kV/NURSERY 4/NURSERY_18 kV/NURSE_2/18.000000,NURSERY 4,,18.000000,1.040000,56.880001,1.000000,56.880001,47.268002,0.000000,47.400002,14.220000,24.129999,-5.260000,0.833333,0.000000,0.149900,7.583400,0.000000,0.000000
sym_7023_1,NURSERY_18 kV/NURSERY 5/NURSERY_18 kV/NURSE_3/18.000000,NURSERY 5,,18.000000,1.040000,56.880001,1.000000,56.880001,47.268002,0.000000,47.400002,14.220000,24.129999,-5.260000,0.833333,0.000000,0.282200,4.743900,0.000000,0.000000
sym_7024_1,NURSERY_18 kV/NURSERY 6/NURSERY_18 kV/NURSE_4/18.000000,NURSERY 6,,18.000000,1.040000,113.760002,1.000000,113.760002,94.535004,0.000000,94.800003,28.440001,48.250000,-10.520000,0.833333,0.000000,0.272400,3.568400,0.000000,0.000000
